a_water,avg_irrad,avg_rad,b,fd_flag,flux,na,ns,num_scatters
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,10,16,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,10,16,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,10,16,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,10,16,3
0.2777777777777778,3.8478947659401355,0.3894604144563582,0.017449698104440144,True,1669.1563720703125,10,32,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,10,32,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,10,32,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,10,32,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,10,32,3
0.2777777777777778,3.8378027066629494,0.38840234960293535,0.017449698104440144,True,1691.705322265625,10,48,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,10,48,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,10,48,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,10,48,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,10,48,3
0.2777777777777778,3.8331269321369317,0.38794265642432524,0.017449698104440144,True,1693.1171875,10,64,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,10,64,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,10,64,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,10,64,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,10,64,3
0.2777777777777778,4.074437173865164,0.37145382543120475,0.017449698104440144,True,1788.0513916015625,4,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,4,72,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,4,72,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,4,72,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,4,72,3
0.2777777777777778,3.917326046784362,0.3674207970647942,0.017449698104440144,True,1721.5250244140625,6,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,6,72,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,6,72,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,6,72,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,6,72,3
0.2777777777777778,3.8580176526814776,0.37816310459211033,0.017449698104440144,True,1700.914794921875,8,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,8,72,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,8,72,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,8,72,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,8,72,3
0.2777777777777778,3.831949636499824,0.3878304915322222,0.017449698104440144,True,1692.0914306640625,10,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.017449698104440144,False,1633.7398681640625,10,72,0
0.2777777777777778,3.8053784980575016,3.8053784980575016,0.017449698104440144,False,1623.6375732421875,10,72,1
0.2777777777777778,3.8053435347093805,3.8053435347093805,0.017449698104440144,False,1623.7047119140625,10,72,2
0.2777777777777778,3.805344920756257,3.805344920756257,0.017449698104440144,False,1623.7042236328125,10,72,3
0.2777777777777778,3.6886085561027033,0.37436075914823097,0.030449196393610194,True,1466.4837646484375,10,8,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,10,8,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,10,8,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,10,8,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,10,8,3
0.2777777777777778,3.7713340826414443,0.3819276331940235,0.030449196393610194,True,1461.0098876953125,10,16,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,10,16,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,10,16,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,10,16,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,10,16,3
0.2777777777777778,3.847967700536018,0.38835346061117626,0.030449196393610194,True,1662.284912109375,10,32,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,10,32,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,10,32,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,10,32,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,10,32,3
0.2777777777777778,3.8378192815661305,0.3873058274369938,0.030449196393610194,True,1684.7493896484375,10,48,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,10,48,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,10,48,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,10,48,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,10,48,3
0.2777777777777778,3.833108605293419,0.38684919900291187,0.030449196393610194,True,1686.1282958984375,10,64,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,10,64,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,10,64,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,10,64,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,10,64,3
0.2777777777777778,4.070385860238088,0.37055952980625056,0.030449196393610194,True,1780.7420654296875,4,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,4,72,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,4,72,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,4,72,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,4,72,3
0.2777777777777778,3.9151594814401762,0.36654747196763776,0.030449196393610194,True,1714.3956298828125,6,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,6,72,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,6,72,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,6,72,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,6,72,3
0.2777777777777778,3.857243450057831,0.37717468135127186,0.030449196393610194,True,1693.88037109375,8,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,8,72,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,8,72,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,8,72,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,8,72,3
0.2777777777777778,3.8319177185369444,0.3867374388774491,0.030449196393610194,True,1685.0927734375,10,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.030449196393610194,False,1633.7398681640625,10,72,0
0.2777777777777778,3.8050854630025275,3.8050854630025275,0.030449196393610194,False,1616.1116943359375,10,72,1
0.2777777777777778,3.804979002417175,3.804979002417175,0.030449196393610194,False,1616.3160400390625,10,72,2
0.2777777777777778,3.8049863668901294,3.8049863668901294,0.030449196393610194,False,1616.3134765625,10,72,3
0.2777777777777778,3.6932542657873233,0.37286281585588266,0.05313292845913058,True,1461.2733154296875,10,8,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,10,8,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,10,8,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,10,8,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,10,8,3
0.2777777777777778,3.7695856717934095,0.3798133639509757,0.05313292845913058,True,1450.85595703125,10,16,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,10,16,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,10,16,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,10,16,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,10,16,3
0.2777777777777778,3.847968070425854,0.3864909094047507,0.05313292845913058,True,1650.4483642578125,10,32,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,10,32,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,10,32,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,10,32,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,10,32,3
0.2777777777777778,3.8377424405686504,0.385460965188499,0.05313292845913058,True,1672.767578125,10,48,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,10,48,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,10,48,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,10,48,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,10,48,3
0.2777777777777778,3.832979717525105,0.38500955372777323,0.05313292845913058,True,1674.0899658203125,10,64,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,10,64,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,10,64,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,10,64,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,10,64,3
0.2777777777777778,4.063371541278055,0.36904534632222896,0.05313292845913058,True,1768.1533203125,4,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,4,72,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,4,72,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,4,72,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,4,72,3
0.2777777777777778,3.911456474017031,0.36507474017635466,0.05313292845913058,True,1702.1207275390625,6,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,6,72,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,6,72,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,6,72,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,6,72,3
0.2777777777777778,3.855866221973575,0.3755107986694165,0.05313292845913058,True,1681.76416015625,8,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,8,72,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,8,72,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,8,72,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,8,72,3
0.2777777777777778,3.8317677453857466,0.384898499751876,0.05313292845913058,True,1673.037353515625,10,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.05313292845913058,False,1633.7398681640625,10,72,0
0.2777777777777778,3.804574125678196,3.804574125678196,0.05313292845913058,False,1602.979248046875,10,72,1
0.2777777777777778,3.8042499617510375,3.8042499617510375,0.05313292845913058,False,1603.6014404296875,10,72,2
0.2777777777777778,3.804289091352494,3.804289091352494,0.05313292845913058,False,1603.5880126953125,10,72,3
0.2777777777777778,3.700474460981947,0.37042016799673666,0.09271535610166441,True,1452.307861328125,10,8,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,10,8,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,10,8,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,10,8,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,10,8,3
0.2777777777777778,3.766343131773731,0.3763649749923395,0.09271535610166441,True,1433.5885009765625,10,16,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,10,16,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,10,16,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,10,16,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,10,16,3
0.2777777777777778,3.847622963183257,0.38343081829548425,0.09271535610166441,True,1630.25341796875,10,32,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,10,32,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,10,32,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,10,32,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,10,32,3
0.2777777777777778,3.83732047117644,0.38243035786152935,0.09271535610166441,True,1652.3238525390625,10,48,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,10,48,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,10,48,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,10,48,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,10,48,3
0.2777777777777778,3.832491710145718,0.381987723001586,0.09271535610166441,True,1653.548828125,10,64,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,10,64,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,10,64,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,10,64,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,10,64,3
0.2777777777777778,4.051350483624825,0.3665343688819581,0.09271535610166441,True,1746.6734619140625,4,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,4,72,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,4,72,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,4,72,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,4,72,3
0.2777777777777778,3.9052284390339826,0.3626477656273702,0.09271535610166441,True,1681.1904296875,6,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,6,72,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,6,72,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,6,72,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,6,72,3
0.2777777777777778,3.85340055817895,0.37277567792063343,0.09271535610166441,True,1661.0928955078125,8,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,8,72,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,8,72,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,8,72,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,8,72,3
0.2777777777777778,3.8312504010160193,0.3818779127086191,0.09271535610166441,True,1652.4669189453125,10,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.09271535610166441,False,1633.7398681640625,10,72,0
0.2777777777777778,3.8036818574842846,3.8036818574842846,0.09271535610166441,False,1580.0635986328125,10,72,1
0.2777777777777778,3.8026948043761064,3.8026948043761064,0.09271535610166441,False,1581.9581298828125,10,72,2
0.2777777777777778,3.802902711407583,3.802902711407583,0.09271535610166441,False,1581.8868408203125,10,72,3
0.2777777777777778,3.7108889072250038,0.36659996903831993,0.16178549736197073,True,1437.079345703125,10,8,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,10,8,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,10,8,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,10,8,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,10,8,3
0.2777777777777778,3.7602721676584823,0.37096792324407013,0.16178549736197073,True,1404.7730712890625,10,16,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,10,16,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,10,16,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,10,16,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,10,16,3
0.2777777777777778,3.8461351645046458,0.3785814531426475,0.16178549736197073,True,1596.3609619140625,10,32,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,10,32,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,10,32,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,10,32,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,10,32,3
0.2777777777777778,3.835842674458636,0.3776288310699368,0.16178549736197073,True,1618.00341796875,10,48,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,10,48,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,10,48,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,10,48,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,10,48,3
0.2777777777777778,3.83096334502662,0.37720076278233616,0.16178549736197073,True,1619.0609130859375,10,64,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,10,64,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,10,64,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,10,64,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,10,64,3
0.2777777777777778,4.03120844133503,0.3625067473757247,0.16178549736197073,True,1710.5916748046875,4,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,4,72,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,4,72,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,4,72,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,4,72,3
0.2777777777777778,3.895027459301038,0.3587894224750355,0.16178549736197073,True,1646.0833740234375,6,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,6,72,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,6,72,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,6,72,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,6,72,3
0.2777777777777778,3.848958968461711,0.3684400782452865,0.16178549736197073,True,1626.392333984375,8,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,8,72,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,8,72,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,8,72,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,8,72,3
0.2777777777777778,3.829690770342182,0.3770931925216881,0.16178549736197073,True,1617.9285888671875,10,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.16178549736197073,False,1633.7398681640625,10,72,0
0.2777777777777778,3.8021248764230915,3.8021248764230915,0.16178549736197073,False,1540.0775146484375,10,72,1
0.2777777777777778,3.799119379028903,3.799119379028903,0.16178549736197073,False,1545.8465576171875,10,72,2
0.2777777777777778,3.8002240499718645,3.8002240499718645,0.16178549736197073,False,1545.46630859375,10,72,3
0.2777777777777778,3.724295092704489,0.3609738004125933,0.28231080866430863,True,1411.8565673828125,10,8,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,10,8,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,10,8,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,10,8,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,10,8,3
0.2777777777777778,3.7489554874182067,0.3629999478347249,0.28231080866430863,True,1358.196533203125,10,16,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,10,16,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,10,16,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,10,16,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,10,16,3
0.2777777777777778,3.841442122648287,0.3712722441198254,0.28231080866430863,True,1541.0555419921875,10,32,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,10,32,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,10,32,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,10,32,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,10,32,3
0.2777777777777778,3.8314640029746507,0.3703934722518628,0.28231080866430863,True,1561.94482421875,10,48,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,10,48,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,10,48,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,10,48,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,10,48,3
0.2777777777777778,3.826643550652948,0.3699890769737436,0.28231080866430863,True,1562.70947265625,10,64,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,10,64,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,10,64,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,10,64,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,10,64,3
0.2777777777777778,3.9988978700168327,0.3563618925922512,0.28231080866430863,True,1651.5440673828125,4,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,4,72,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,4,72,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,4,72,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,4,72,3
0.2777777777777778,3.8788998789801448,0.35296555949874664,0.28231080866430863,True,1588.7850341796875,6,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,6,72,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,6,72,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,6,72,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,6,72,3
0.2777777777777778,3.840853484390288,0.3619086093281075,0.28231080866430863,True,1569.7027587890625,8,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,8,72,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,8,72,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,8,72,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,8,72,3
0.2777777777777778,3.8253638816791575,0.3698856437432206,0.28231080866430863,True,1561.4888916015625,10,72,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.28231080866430863,False,1633.7398681640625,10,72,0
0.2777777777777778,3.799407991475874,3.799407991475874,0.28231080866430863,False,1470.330078125,10,72,1
0.2777777777777778,3.790256493434268,3.790256493434268,0.28231080866430863,False,1488.15966796875,10,72,2
0.2777777777777778,3.7961259336525917,3.7961259336525917,0.28231080866430863,False,1485.858642578125,10,72,3
0.2777777777777778,3.73887528812757,0.35331937019604615,0.49262383828125506,True,1371.986083984375,10,8,0
0.2777777777777778,3.805771849641507,3.805771849641507,0.49262383828125506,False,1633.7398681640625,10,8,0
0.2777777777777778,3.7946671092645294,3.7946671092645294,0.49262383828125506,False,1348.6827392578125,10,8,1
0.2777777777777778,3.7668015331480658,3.7668015331480658,0.49262383828125506,False,1404.77392578125,10,8,2
0.2777777777777778,3.7979875878696046,3.7979875878696046,0.49262383828125506,False,1391.432373046875,10,8,3
0.2777777777777778,3.7282631545447202,0.35207253631699875,0.49262383828125506,True,1286.6944580078125,10,16,0
